id,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70,y71,y72,y73,y74,y75,y76,y77,y78,y79,y80,y81,y82,y83,y84,y85,y86,y87,y88,y89,y90,y91,y92,y93,y94,y95,y96,y97,y98,y99,y100,y101,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101
465,0.826940707,0.824414523,0.872146194,0.865157085,0.86011007,0.86586428,0.849017939,0.847906853,0.847886854,0.844632482,0.836268295,0.835381004,0.831245476,0.831635008,0.831810734,0.81888198,0.818332865,0.79909865,0.808629394,0.780388322,0.805293508,0.80157395,0.798565276,0.79953788,0.813095354,0.806677633,0.754729158,0.78796309,0.784765319,0.460089568,0.796287815,0.411523691,0.794792065,0.448647064,0.64109601,0.752335865,0.461947543,0.689387792,0.622346363,0.606212687,0.633544502,0.780933856,0.525833544,0.507017466,0.776129767,0.559354978,0.310885566,0.38013626,0.780494816,0.693450743,0.764812172,0.695418688,0.704003668,0.700753395,0.693907538,0.531966612,0.596238816,0.397344701,0.576405633,0.586310367,0.776333633,0.49656401,0.612842296,0.604251698,0.502639388,0.754900484,0.644734325,0.411117192,0.666904712,0.638219429,0.470356023,0.534084958,0.343223465,0.444070037,0.66817834,0.355776793,0.688325221,0.371072256,0.314251381,0.765752286,0.313944618,0.492774502,0.433677228,0.536857882,0.479771498,0.586841328,0.230270041,0.714973583,0.250564713,0.545857517,0.580907089,0.344395919,0.601282539,0.663859686,0.603163196,0.464450614,0.506383312,0.329512367,0.33399828,0.257541134,0.536723816,0.632632713,0.682867486,0.605068758,0.715497334,0.73341891,0.603826342,0.754194966,0.688545449,0.830780138,0.773249159,0.439939022,0.445190317,0.835632204,0.840635556,0.802815418,0.686681061,0.591348526,0.509960396,0.600002549,0.619871299,0.762031304,0.617703169,0.616488853,0.704571525,0.505807797,0.466785299,0.661043999,0.694451088,0.694386585,0.616858806,0.846339315,0.389629568,0.738872969,0.647652991,0.393956139,0.78383435,0.423984094,0.587415879,0.40060585,0.662838127,0.662973939,0.822013328,0.129946366,0.188237927,0.771621757,0.764592737,0.750919943,0.581271019,0.816434982,0.860944156,0.834034223,0.668791777,0.80835319,0.730186197,0.845102116,0.258514909,0.616239673,0.179962097,0.221099982,0.526736149,0.767106655,0.285091424,0.724296862,0.77909199,0.217597358,0.786421008,0.736605141,0.376718025,0.72423252,0.874951928,0.696384797,0.451274761,0.744467651,0.245625468,0.659004847,0.293833271,0.830780849,0.173360663,0.762332795,0.665839695,0.475030977,0.887869786,0.489714083,0.714173741,0.548836752,0.875828486,0.33141167,0.744002472,0.203529128,0.635619428,0.869424552,0.771597814,0.765947729,0.849470257,0.576330198,0.550507107,0.848399742,0.72537507,0.234047,0.238979405,0.683188608
466,0.50088421,0.501013602,0.379721068,0.389740535,0.395889742,0.380360067,0.410233171,0.410495307,0.395058975,0.400519562,0.442442012,0.44040915,0.407613662,0.399180521,0.396165061,0.434753378,0.442897466,0.492613519,0.454285295,0.507927699,0.426053787,0.452707732,0.454698265,0.43140343,0.433194754,0.451684587,0.518179309,0.437025914,0.438599954,0.787120064,0.365568453,0.797895842,0.382921615,0.769882754,0.719450044,0.445745797,0.799423009,0.599628711,0.72786986,0.678805884,0.644571133,0.335571993,0.843965532,0.833788479,0.34462664,0.670214014,0.642437979,0.720862164,0.293762134,0.451477876,0.310621033,0.504144324,0.433415285,0.462752618,0.42673126,0.79578676,0.636824749,0.797357632,0.780650528,0.666716611,0.250420613,0.788603333,0.555227711,0.540376918,0.804976896,0.261704862,0.488238265,0.743583041,0.449063885,0.422830053,0.642640173,0.699810221,0.605000401,0.784426753,0.450159915,0.723794539,0.316263606,0.767288143,0.567381052,0.225019096,0.634535147,0.520426403,0.685454681,0.552015102,0.652382193,0.411728544,0.554729928,0.250462617,0.612359581,0.558847506,0.397539753,0.548436819,0.41538955,0.256570988,0.510986847,0.627677648,0.462426535,0.54141943,0.701944131,0.608316388,0.503596168,0.62157767,0.541443097,0.644195906,0.464022622,0.427548833,0.647620514,0.384300166,0.52300113,0.182017323,0.339716932,0.752338652,0.752632648,0.174626145,0.159525211,0.267655485,0.536415316,0.676330731,0.745868672,0.669408214,0.653527151,0.382261032,0.649787278,0.652282023,0.509306055,0.744236839,0.757535148,0.601991766,0.532716431,0.533947397,0.756202124,0.157221658,0.823538898,0.439545691,0.721870851,0.780986004,0.349011287,0.830112806,0.718483495,0.787801254,0.648327787,0.639058334,0.234999163,0.395464091,0.532936798,0.370202853,0.470125221,0.594023807,0.814419986,0.250890192,0.156422219,0.20706056,0.609190326,0.304147773,0.492814168,0.204225847,0.659642163,0.714942679,0.525034322,0.590694527,0.792868245,0.381119983,0.703711284,0.536885612,0.418625282,0.592258741,0.341424625,0.499811119,0.81480828,0.517438111,0.136556336,0.639671052,0.820468703,0.595135774,0.649578215,0.63375996,0.736212534,0.248295609,0.512400959,0.568707651,0.590555209,0.873064173,0.159556913,0.843409037,0.583987613,0.809278777,0.156275031,0.803839216,0.457787559,0.590500475,0.706629188,0.178869458,0.536824016,0.450957363,0.20394352,0.754049481,0.81246464,0.27393922,0.637473067,0.642136559,0.660325832,0.639137551
467,0.874997264,0.872283701,0.81947313,0.827024523,0.830293202,0.812585553,0.837337547,0.831932919,0.830703228,0.828117054,0.830118151,0.826109964,0.836585076,0.831145698,0.822419064,0.825118818,0.815660326,0.812346791,0.812947165,0.811710568,0.823289099,0.805397663,0.802567004,0.80799602,0.782003828,0.781287935,0.792738979,0.798260987,0.796232115,0.413852901,0.794505974,0.360702774,0.773164586,0.436672095,0.515406532,0.810248075,0.322310456,0.680854787,0.475365264,0.591464996,0.637079734,0.748039761,0.32072861,0.293975058,0.73437094,0.631807133,0.628443189,0.428339926,0.69075382,0.832155238,0.717315942,0.718308765,0.790935072,0.749277159,0.809150163,0.2800717,0.55451227,0.326899666,0.331870408,0.465834627,0.599721274,0.244959477,0.679506513,0.726778239,0.24433888,0.618174881,0.713458053,0.261397554,0.70791261,0.814316113,0.516033413,0.327603171,0.57717089,0.219886012,0.655188817,0.300056057,0.697162865,0.322217102,0.607423601,0.505369161,0.368459107,0.806279186,0.280565653,0.597963417,0.350243222,0.793037068,0.481030466,0.557305787,0.512606848,0.511420215,0.774259694,0.59887177,0.677606613,0.618934935,0.512386707,0.333476863,0.748449128,0.534209413,0.290535878,0.436266306,0.553087515,0.738162486,0.807838207,0.748681276,0.854657175,0.845422049,0.744026607,0.820305146,0.840644848,0.529816877,0.784343846,0.541602664,0.541738479,0.512111046,0.47765261,0.691843025,0.828356729,0.682075816,0.53657217,0.688892102,0.694459502,0.815890755,0.717660469,0.713582953,0.83981272,0.562124045,0.526883986,0.754501344,0.829527171,0.82852613,0.402958861,0.474773793,0.223676677,0.851956278,0.485060677,0.369037882,0.785583996,0.204091394,0.553195191,0.34853927,0.646351338,0.670559285,0.643713745,0.741595495,0.723699355,0.822189379,0.789066235,0.725594464,0.280789999,0.677337334,0.466115786,0.591749958,0.751134474,0.738328093,0.835778259,0.573992294,0.590687393,0.546792053,0.738298413,0.688180114,0.359757911,0.848576508,0.514831976,0.795783032,0.81172927,0.679278333,0.809768389,0.827986408,0.27046503,0.832663082,0.419183011,0.670330432,0.272653086,0.73557821,0.610206895,0.739364773,0.471540522,0.669987186,0.752836031,0.77072421,0.852395966,0.144132916,0.468055503,0.212807551,0.762010117,0.322537694,0.468870509,0.376233742,0.885899482,0.738077412,0.59030766,0.522571805,0.797640141,0.847198827,0.590769135,0.51208899,0.324007277,0.692468408,0.70561424,0.64785736,0.651479872,0.715501208
468,0.382819683,0.382870321,0.505508733,0.479487691,0.465094475,0.502786688,0.43549949,0.440416672,0.457014165,0.43972963,0.448617603,0.45355411,0.427075769,0.439588986,0.43150293,0.40251823,0.437240207,0.459438131,0.431418334,0.427824805,0.374851761,0.427182504,0.428592639,0.386914554,0.491158486,0.495157815,0.419551734,0.384852965,0.383147117,0.80066332,0.458268626,0.782075942,0.403049105,0.791065405,0.809499694,0.31533019,0.740811406,0.621161541,0.809916239,0.696624806,0.63835212,0.462242345,0.662618815,0.634955721,0.417077444,0.589852125,0.607500562,0.800498342,0.523066222,0.298793602,0.497472395,0.433025788,0.275084559,0.325611476,0.289690802,0.614721248,0.694805818,0.632557743,0.643599304,0.772037807,0.534849206,0.570411248,0.426962294,0.32333399,0.540007443,0.500745431,0.325640653,0.628372794,0.32287538,0.293689073,0.631961224,0.707559036,0.54847717,0.502428087,0.432234096,0.628962027,0.383955276,0.577592328,0.469448856,0.534587142,0.771953809,0.240995148,0.657510664,0.463218127,0.701613198,0.25839553,0.718097841,0.433972453,0.541501425,0.605856735,0.247590014,0.406092717,0.236453492,0.485438364,0.627818657,0.675298673,0.161409327,0.50526661,0.536975445,0.579406527,0.46940122,0.411513717,0.237563376,0.408236874,0.118618274,0.14562362,0.421421221,0.216701381,0.159372073,0.726561329,0.318000335,0.718625929,0.71961224,0.735230397,0.749602802,0.525653318,0.198544699,0.545852819,0.72697607,0.5343987,0.524454849,0.234952536,0.480969866,0.490303759,0.171921129,0.715542714,0.741429504,0.404809137,0.206275416,0.210018654,0.830832619,0.758976519,0.619512202,0.149930546,0.843245672,0.789723642,0.321819809,0.584374374,0.750924235,0.779984928,0.67746179,0.625856349,0.630754428,0.609274697,0.653467895,0.253641221,0.383205867,0.528609675,0.707261723,0.596558911,0.751696722,0.705775553,0.440566372,0.442174145,0.208446471,0.696972554,0.836030616,0.790078463,0.61353794,0.701242022,0.791468348,0.233824095,0.886107562,0.347177236,0.285760891,0.744878208,0.335076233,0.245847897,0.714442602,0.234747692,0.754506994,0.666796217,0.70892984,0.526833881,0.836758893,0.490065356,0.876177926,0.606651463,0.585792655,0.43741389,0.262717599,0.442209208,0.757430582,0.606724645,0.461305569,0.773843773,0.760401781,0.801301325,0.137251586,0.545440987,0.768061566,0.745760809,0.374517235,0.20488754,0.735867836,0.818250858,0.778276468,0.550093777,0.600873695,0.772812261,0.720695266,0.575657679
469,0.826940707,0.826072674,0.870766442,0.871821078,0.868026466,0.864378571,0.854776494,0.857661086,0.841968857,0.849701114,0.833520648,0.831547588,0.818707307,0.819389555,0.826823597,0.829752887,0.823027221,0.812461482,0.817039051,0.814136383,0.80256824,0.813294641,0.810922533,0.814941565,0.790379626,0.783136783,0.80819029,0.807159921,0.804677861,0.3656925,0.764560186,0.446319337,0.822764435,0.358352637,0.322379232,0.720121888,0.516186501,0.651034839,0.298777203,0.555630092,0.648198727,0.750470082,0.612881834,0.632837371,0.80438674,0.745027427,0.686832591,0.29285655,0.723358712,0.623250886,0.699425712,0.762004526,0.634695311,0.732587791,0.611165614,0.546277443,0.434764804,0.592283597,0.54106239,0.255468352,0.795712986,0.549326007,0.764425642,0.707552311,0.611964459,0.765935925,0.715757537,0.516534173,0.713653951,0.573127888,0.519079277,0.368074467,0.658726297,0.568079212,0.702178251,0.403478802,0.650843134,0.593399013,0.711565305,0.759861148,0.343051875,0.492352656,0.461045469,0.692906194,0.276663651,0.503683722,0.213661694,0.807921106,0.609057488,0.421631838,0.48583356,0.705734241,0.58733067,0.542044671,0.334928002,0.2681557,0.388508591,0.580409547,0.463533274,0.439531327,0.601508584,0.8414789,0.642804686,0.814818556,0.368844318,0.438921678,0.820593937,0.59783252,0.474000878,0.588921454,0.754212179,0.607176152,0.603536219,0.582733766,0.548495509,0.834088774,0.564714936,0.822676172,0.587230818,0.830228873,0.835540053,0.639013214,0.845892889,0.844572444,0.507724774,0.597734648,0.544942513,0.830647871,0.582465449,0.590227091,0.201480555,0.521230855,0.653471174,0.454100548,0.168761913,0.311388279,0.778617164,0.706492066,0.477518079,0.336250842,0.594359446,0.690050318,0.739251759,0.702765915,0.65303931,0.666473921,0.785147298,0.786324311,0.50368088,0.758550324,0.596964204,0.613542476,0.841188746,0.876475808,0.593050568,0.70161362,0.263954123,0.355771488,0.70696563,0.570446825,0.321653823,0.618241158,0.130776753,0.787135976,0.729387991,0.521011832,0.762746627,0.664516458,0.55078646,0.644739484,0.593064291,0.633585606,0.533318767,0.802785604,0.308849517,0.843713473,0.136721317,0.790313254,0.752855886,0.832443594,0.665826111,0.766626311,0.606903536,0.707253468,0.837467865,0.393566932,0.594083256,0.317320169,0.420189931,0.794474908,0.444275751,0.628164709,0.814121127,0.594829629,0.559982945,0.308265709,0.392951854,0.896069198,0.759532383,0.459688584,0.556127908,0.793141271
470,0.50088421,0.497558105,0.379672525,0.381474813,0.385707997,0.374833708,0.403806946,0.398817668,0.42603227,0.389305015,0.435064534,0.43506109,0.462239175,0.459539998,0.404601978,0.424134541,0.401453368,0.452179966,0.401102546,0.400367888,0.452013269,0.386991005,0.385970903,0.432675151,0.466493905,0.487726336,0.368022006,0.417846194,0.417115954,0.790498055,0.510473971,0.774500738,0.390823228,0.784818915,0.730447081,0.509167498,0.74279759,0.680133735,0.695106498,0.735373367,0.619214085,0.427964189,0.649502686,0.635534713,0.314835269,0.401635139,0.504393884,0.655492634,0.437010188,0.639523618,0.521239158,0.307832986,0.522226662,0.455395567,0.600194578,0.788198693,0.773486216,0.606520318,0.690083133,0.617233257,0.273772894,0.822662474,0.257218486,0.399096633,0.627065797,0.247733515,0.398152841,0.683428154,0.402349764,0.62175093,0.643509123,0.674711063,0.406073357,0.730699051,0.293530277,0.801019689,0.404441055,0.500475352,0.256316801,0.238963683,0.578391426,0.632758754,0.60230658,0.263117264,0.608959105,0.62060695,0.529729029,0.2477982,0.40755744,0.686788996,0.599632445,0.204013605,0.52689399,0.586524593,0.682577315,0.586765106,0.497288472,0.424755415,0.661526287,0.620211107,0.361854743,0.158963634,0.607004229,0.218620923,0.723849986,0.74532605,0.204782298,0.658122839,0.744165319,0.672026543,0.384001975,0.653303506,0.658330411,0.685445275,0.716347359,0.181039685,0.699798589,0.215801892,0.68253377,0.196441081,0.182047139,0.620140385,0.151380737,0.156383944,0.742890235,0.677483523,0.728942385,0.198892773,0.689086526,0.681593137,0.574527372,0.749030974,0.714668665,0.755185423,0.502830914,0.764624794,0.374665777,0.605631067,0.792638887,0.797875568,0.751043924,0.589102462,0.4550895,0.578410506,0.654366244,0.576637055,0.348547734,0.368433295,0.876195392,0.421624581,0.72824295,0.686447112,0.187148094,0.133263128,0.699867246,0.581136345,0.666176815,0.793614458,0.577865793,0.776817869,0.788045851,0.65090105,0.3960424,0.335847676,0.492008288,0.788901949,0.395556476,0.609334142,0.79794878,0.640331391,0.747137501,0.717747987,0.847630957,0.337211341,0.723428178,0.20485336,0.420926597,0.372544238,0.483670853,0.233859785,0.592538766,0.548363261,0.757166925,0.623736797,0.227095337,0.852510776,0.766748663,0.789287119,0.756055184,0.378540763,0.84453987,0.734988719,0.287769509,0.741147056,0.78455989,0.758680845,0.853768499,0.179825633,0.473623256,0.837284484,0.815810881,0.384918501
471,0.874997264,0.871958931,0.822664459,0.817547314,0.817781554,0.816328932,0.826668863,0.818392436,0.832946313,0.818658721,0.83181893,0.828734749,0.831988661,0.826475725,0.832892399,0.810334199,0.827148461,0.814529579,0.826584784,0.826408741,0.810878121,0.817998958,0.816211654,0.785206843,0.795220631,0.78559165,0.795005134,0.773635943,0.771350878,0.447930877,0.759907791,0.43968417,0.738835432,0.46084535,0.499233397,0.807937177,0.506722589,0.561964265,0.531015864,0.46570172,0.67934579,0.776985523,0.63898606,0.631881036,0.675118978,0.778140181,0.789448098,0.520437519,0.772670959,0.578659063,0.694519586,0.716370154,0.837082264,0.699116842,0.651514426,0.295501464,0.269462601,0.63550919,0.437619441,0.539916489,0.5889551,0.311867623,0.615140515,0.715658711,0.501886197,0.588570484,0.678573688,0.391861149,0.666432225,0.502590419,0.479603796,0.362112907,0.74553082,0.302838772,0.681299197,0.304977145,0.728528848,0.688608897,0.620409834,0.524649899,0.599756858,0.425238657,0.530308536,0.629008249,0.397366569,0.419616756,0.512333509,0.489386153,0.709326454,0.236666136,0.443606042,0.514947095,0.513203042,0.420845019,0.2715425,0.372737871,0.789126061,0.660045062,0.240874423,0.323507293,0.668921022,0.468226761,0.755480424,0.607635918,0.62152123,0.577558382,0.580437077,0.72211195,0.575063389,0.694393603,0.824121994,0.718577941,0.711532654,0.660898361,0.607541384,0.526779898,0.649901615,0.599762256,0.669075358,0.560441025,0.529399803,0.754996052,0.458874025,0.471146598,0.565101396,0.672277509,0.573062262,0.568872405,0.670169795,0.682539258,0.701812164,0.523157174,0.49813028,0.554973518,0.752653941,0.404641154,0.794923246,0.682669247,0.355027207,0.33552231,0.434363554,0.737440584,0.844954574,0.738797223,0.651513806,0.836908853,0.792841893,0.791305018,0.12504289,0.834530597,0.519175309,0.639000845,0.549264824,0.404118675,0.638843499,0.750586754,0.582524164,0.315479169,0.751716617,0.390778641,0.39150838,0.774370186,0.746028096,0.80441214,0.851577878,0.385488808,0.859551593,0.783270913,0.339990462,0.746348391,0.485640894,0.538887406,0.204827337,0.780833169,0.495999287,0.588910819,0.757654862,0.812933017,0.827954094,0.650872571,0.846661369,0.782527476,0.459135656,0.703978591,0.637111219,0.218225282,0.441686798,0.422935108,0.607181265,0.816802532,0.208900312,0.519803606,0.749486784,0.533769806,0.412215706,0.436790871,0.223941044,0.515743217,0.846769195,0.240766025,0.318013767,0.830031452
472,0.382819683,0.384175458,0.500609156,0.506829271,0.502659429,0.501084644,0.465689241,0.487247972,0.440742228,0.45887745,0.429864019,0.431903225,0.423259157,0.436672238,0.425714142,0.458928771,0.421033806,0.436102121,0.418312961,0.418975551,0.414299822,0.44224304,0.440433488,0.488243757,0.441650579,0.4769827,0.452815213,0.472945588,0.469876821,0.774345454,0.519302427,0.794370803,0.544140815,0.755171364,0.806314415,0.318324618,0.75030921,0.787741841,0.803929342,0.791991995,0.562031945,0.337304406,0.609115989,0.637103809,0.519060961,0.326609178,0.294409944,0.842951882,0.305264492,0.706136137,0.520668156,0.510470615,0.301408517,0.499521779,0.530582053,0.633956012,0.641378268,0.538428401,0.762193179,0.744708079,0.573662904,0.609197905,0.521806887,0.328272972,0.75116578,0.518704089,0.412595393,0.744807496,0.43982548,0.706562377,0.69262727,0.755793882,0.244863818,0.629294371,0.463050998,0.568580738,0.242104663,0.311488246,0.509285111,0.521954705,0.464709016,0.697291389,0.565657673,0.484128035,0.765291364,0.694846565,0.688119504,0.616088602,0.211784438,0.588292195,0.656339807,0.523007147,0.622372174,0.69173531,0.580834249,0.739017484,0.191714466,0.243210872,0.583154283,0.664125161,0.219904421,0.741315186,0.372599108,0.656034898,0.639822338,0.690983555,0.688499741,0.464058137,0.693275089,0.517205988,0.213453417,0.469586631,0.48512904,0.576694555,0.65499333,0.727899294,0.60129337,0.664134257,0.568880553,0.704492142,0.727965164,0.396807761,0.755893649,0.754558756,0.712034129,0.569913274,0.704618779,0.705846807,0.580726795,0.560143166,0.638051363,0.749186626,0.840476716,0.733499018,0.534002214,0.814440235,0.29835304,0.650239432,0.770378677,0.758115105,0.832487129,0.485274905,0.169565363,0.497267804,0.656925944,0.236164688,0.31565471,0.315190148,0.383208725,0.202330483,0.79839002,0.654680006,0.74403885,0.745925444,0.65343231,0.46687481,0.838052725,0.778112921,0.47036582,0.819162475,0.799581445,0.435905169,0.603655664,0.350453098,0.175573821,0.803435554,0.205792729,0.379325326,0.786093875,0.470692077,0.827177271,0.815027302,0.581832465,0.359236782,0.874835271,0.719348258,0.582199385,0.281754545,0.256226949,0.661598504,0.271238002,0.412014145,0.846033286,0.605229463,0.678187846,0.604933716,0.844408777,0.819089895,0.757773218,0.278927569,0.603271877,0.833215695,0.520501089,0.808700337,0.833977424,0.87551386,0.618671866,0.745564968,0.213601365,0.665634247,0.772707955,0.25848837
473,0.826940707,0.82661493,0.86843036,0.865108343,0.86108207,0.85774605,0.857913289,0.850785069,0.844473446,0.860265869,0.837597465,0.835721735,0.825097001,0.823781318,0.812302856,0.827703415,0.808435515,0.818534411,0.798599622,0.79407271,0.816414701,0.79312384,0.789468159,0.794557637,0.802675101,0.789122972,0.784106861,0.798282118,0.798128558,0.468290071,0.756979627,0.364738856,0.740459998,0.514029663,0.323323911,0.726238604,0.48007152,0.360678194,0.32009537,0.319456337,0.752436133,0.758905494,0.706112569,0.629241,0.819791476,0.723381603,0.684378799,0.311521561,0.712626417,0.450029323,0.70306938,0.680913198,0.620054274,0.702005255,0.73796027,0.519986545,0.525566408,0.725474163,0.27226275,0.314094537,0.705970643,0.608940444,0.759956928,0.73547363,0.267956619,0.804390955,0.744966319,0.272965146,0.721551384,0.322389833,0.349974477,0.333773969,0.583835205,0.414604275,0.623731452,0.610267871,0.590372275,0.689166619,0.611883285,0.761469547,0.717467562,0.260921679,0.57918254,0.601604591,0.239793263,0.243397499,0.266415393,0.421667793,0.532277448,0.531854587,0.297267161,0.62542188,0.359540099,0.209822281,0.374113655,0.240698388,0.405141938,0.593816035,0.470394665,0.272677214,0.543569898,0.586819506,0.816750532,0.693273282,0.713568567,0.637731371,0.642479497,0.837037653,0.639151571,0.834897766,0.589011532,0.845555904,0.844395249,0.805602566,0.715704156,0.597696753,0.773035268,0.707816307,0.807925776,0.643746166,0.600021357,0.827336482,0.534025721,0.537592918,0.605334697,0.805574846,0.622852907,0.629173863,0.787910013,0.804655493,0.630542835,0.519515681,0.175662219,0.543253817,0.743975038,0.245936436,0.747999754,0.620286513,0.368772651,0.392095562,0.200257202,0.812806053,0.50649164,0.798524748,0.647157133,0.624193592,0.76931603,0.773814653,0.736653975,0.582410707,0.329774883,0.688646049,0.533786166,0.607764427,0.697340566,0.821972645,0.250093068,0.406549814,0.82003374,0.25073417,0.311226259,0.809357728,0.725298029,0.773581331,0.521223016,0.298365438,0.567707146,0.816409027,0.346226816,0.843224789,0.251002957,0.290624568,0.704680393,0.830723678,0.140829919,0.600620635,0.758810714,0.734894857,0.684278017,0.682295375,0.680351228,0.824848916,0.200025805,0.736745344,0.665181674,0.676682604,0.205886589,0.281274362,0.464073557,0.734746266,0.732022626,0.254639427,0.812289985,0.336219294,0.237698689,0.159895277,0.667879892,0.649384022,0.612333035,0.651664395,0.410808014,0.699932737
474,0.50088421,0.494878025,0.387865554,0.389916219,0.396703523,0.39950796,0.383556929,0.406259782,0.403279238,0.375126176,0.405274283,0.402893468,0.425327759,0.43143392,0.465662732,0.403160061,0.450480551,0.407451844,0.47039675,0.481796833,0.389496145,0.48532926,0.488357898,0.460701433,0.399169672,0.459550791,0.46422324,0.393774114,0.384096582,0.785850366,0.525886313,0.791103521,0.543903992,0.748110761,0.738713635,0.505727126,0.766408515,0.757849966,0.714027104,0.735964311,0.407332138,0.4827923,0.489495318,0.641435019,0.291915163,0.449923229,0.512407727,0.642808283,0.517545221,0.79354016,0.488586919,0.575080809,0.628593996,0.472724097,0.349257281,0.802077117,0.753057658,0.357964331,0.653881074,0.69636192,0.383686652,0.564047313,0.27398752,0.439424751,0.635378186,0.253883492,0.263560089,0.631272852,0.289470035,0.708755846,0.725025371,0.611296353,0.50119668,0.806852754,0.544193622,0.485135139,0.516680204,0.386638158,0.505549052,0.226445141,0.236035636,0.632670682,0.503153206,0.506721406,0.501721888,0.601947609,0.619589005,0.68327839,0.527195378,0.524945162,0.66302154,0.357640955,0.694734984,0.533905853,0.763304332,0.486949626,0.590937825,0.491490151,0.571523669,0.583237424,0.487893458,0.67872455,0.231173489,0.507022884,0.468019114,0.603344739,0.597316328,0.159288496,0.604529687,0.171280753,0.66653914,0.142128504,0.146449537,0.262756741,0.478400669,0.670974919,0.346794655,0.499775134,0.259032998,0.614433029,0.673753474,0.20510831,0.733826286,0.73242349,0.667350833,0.271863817,0.646893452,0.639923859,0.320522495,0.276193851,0.737604085,0.751921332,0.518223597,0.741761748,0.532596868,0.664957915,0.444672115,0.746127444,0.818057528,0.843001216,0.576599454,0.272386697,0.757650218,0.329431123,0.664101257,0.635534323,0.396127196,0.400305864,0.622438808,0.716671579,0.765684772,0.572685165,0.763931258,0.717446482,0.557247094,0.252776162,0.647654281,0.809980376,0.263341294,0.679760088,0.765707769,0.300640229,0.536283381,0.371638123,0.756615526,0.755530816,0.704250575,0.265465631,0.812890543,0.198132621,0.673941396,0.732559738,0.673200574,0.291860162,0.430593698,0.724213864,0.463925754,0.523401969,0.585167343,0.614977338,0.567365682,0.253096922,0.581963299,0.52366122,0.646228881,0.750244414,0.596233605,0.730736651,0.847252868,0.54505349,0.550764109,0.68338515,0.325392902,0.787626186,0.663615244,0.48053985,0.762523293,0.733654422,0.720242311,0.709322335,0.863761208,0.60787104
475,0.874997264,0.873764152,0.827057397,0.827110817,0.828080473,0.827723094,0.823877767,0.827052973,0.836731912,0.797919583,0.837834532,0.835505733,0.842073269,0.831713648,0.82713061,0.821205028,0.830395148,0.827079545,0.819907853,0.812163921,0.816283364,0.799455746,0.79583496,0.798881298,0.813371608,0.794953416,0.793282525,0.80142858,0.79827856,0.420916021,0.754027105,0.451315352,0.739150442,0.528057997,0.50854272,0.796176237,0.420730928,0.412909881,0.485941623,0.514623871,0.800563594,0.723990679,0.806886684,0.621816019,0.641822725,0.786021037,0.780106053,0.615569134,0.695885802,0.275694818,0.734640856,0.631215727,0.582611618,0.732781299,0.747794901,0.269915182,0.309287699,0.75065847,0.534322444,0.425453245,0.758438232,0.676124384,0.633083247,0.652697616,0.503624022,0.546774889,0.633158933,0.470871695,0.680869618,0.392888154,0.32598546,0.539463136,0.76967386,0.291824086,0.576520935,0.705426612,0.668498306,0.655810846,0.632389284,0.511590098,0.583337936,0.51515991,0.658910107,0.603051734,0.558801826,0.533557214,0.435574145,0.253780281,0.619543721,0.615504437,0.374194754,0.698168475,0.238857853,0.541469878,0.287557639,0.521658997,0.429853709,0.531374296,0.459808664,0.352010277,0.577910707,0.658637429,0.618181427,0.851484225,0.854869326,0.789740995,0.794695909,0.478331447,0.78568142,0.504848909,0.719587777,0.434525856,0.445506085,0.680240548,0.845028044,0.682692786,0.790899988,0.837430319,0.676580899,0.755725661,0.67297083,0.579603339,0.564162334,0.565879023,0.689851313,0.697964856,0.719364593,0.727067228,0.764487005,0.706618512,0.445645114,0.511122873,0.743753766,0.52617119,0.746741564,0.600991029,0.82592616,0.433881656,0.255607319,0.201967772,0.71552528,0.697654373,0.514848341,0.758816285,0.634680054,0.787434647,0.819886261,0.809672192,0.692978795,0.586148048,0.377963278,0.790020854,0.465632003,0.544833429,0.805834462,0.673603464,0.607418872,0.279885271,0.690038701,0.604966853,0.415112782,0.741295769,0.793752762,0.836476165,0.533526398,0.461851309,0.702071673,0.705992721,0.321400266,0.575052397,0.596198733,0.478918482,0.630243405,0.712235998,0.757981652,0.561910662,0.832521523,0.812703204,0.809312778,0.744314199,0.868516486,0.688477759,0.740376108,0.816131647,0.70501603,0.523828366,0.735357858,0.521312074,0.202323905,0.798611855,0.795646943,0.595656033,0.775960059,0.362034739,0.671120166,0.765161875,0.502454563,0.525769247,0.588678631,0.580802556,0.195286646,0.757494436
