"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
0.131345765031915,0.113670721124953,0.509031374895509,0.551230114184635,0.362341081283635,0.0381428779339015,0.209981924314959,0.174763589954321,0.102492173222299,0,0.372892244600073,0.584017960793995,0.209772980554226,0.228934106718845,-0.200940667419625,0.392843744949499,0.384568556187642,0.215988267761842,-0.0085668314505116,-0.556611066189673,-0.0385511276823466,-0.556422612495236,-0.0355232121847441,-0.246719885743113,0.209774912843772,0.186205099014024,-0.103042429886568,0.365890546918132
0.131345765031915,0.113670721124953,0.503078383342742,0.551230114184635,0.366668483612938,0.0381428779339015,0.20965149737599,0.174763589954321,0.102492173222299,0,0.38508199946626,0.528626553037853,0.209772980554226,0.228934106718845,-0.0906554772260798,0,0.38493926393217,0.215281110866404,-0.0303026074285277,-0.54646144670638,-0.0277868776605832,-0.523230319522601,-0.0562141861865873,-0.260073528129533,0.198555960619267,0.18851318626121,-0.101719250870993,0.351894507344976
0.131345765031915,0.113670721124953,0.496534640766747,0.551230114184635,0.383280376912856,0.0381428779339015,0.224284356950895,0.174763589954321,0.102492173222299,0,0.380036715322746,0.482661291469658,0.209772980554226,0.228934106718845,-0.144041566652585,0,0.392699893366825,0.197316989089173,-0.0895593323416772,-0.568242181356179,-0.0417009060275313,-0.56562242657627,-0.0821424854393546,-0.271678703658682,0.224994996540795,0.163086784230578,-0.0870130654501816,0.356468069375733
0.131345765031915,0.113670721124953,0.490391424401597,0.551230114184635,0.0976044480193158,0.0381428779339015,0.227370574329385,0.174763589954321,0.102492173222299,0,0.381359611629646,0.482581111704182,0.209772980554226,0.228934106718845,-0.13254077684293,0.400030261377625,0.385339425251164,0.207444124796058,-0.081920252958747,-0.545121675596822,0,-0.523277869864867,-0.0687450086589113,-0.273865313656013,0.229970776857589,0.117502378858624,-0.102982806552901,0.328779920106218
0.131345765031915,0.113670721124953,0.489686972809009,0.551230114184635,0.0626215073888569,0.0381428779339015,0.221660538012611,0.174763589954321,0.102492173222299,0,0.410014470108418,0.485157168627915,0.209772980554226,0.228934106718845,-0.111077006743557,0,0.385856082106989,0.143974006200634,-0.114280539105537,-0.562871320892691,-0.0547354025770774,-0.520323831751408,-0.0528346599529335,-0.262432778080941,0.143434881665036,0.0703777799255881,-0.108629897401765,0.287434419819444
0.186592399141408,0.113670721124953,0.484689478709794,0.546392148236497,0.0640214208435127,0.0381428779339015,0.260224603368067,0.172417999536156,0.102492173222299,0,0.455831836846017,0.487463945166632,0.218348002658756,0.228934106718845,-0.182894561858819,0,0.371559912119549,0.205394558156481,-0.116454445556173,-0.568225977938766,0.0592028349431613,-0.461269436981225,-0.0686291791060541,-0.267296310013727,0.169523483272808,0.042065856268785,-0.135082250843261,0.256562830664655
0.186592399141408,0.113670721124953,0.484058895576775,0.541240999696537,0.0743523044584193,0.0381428779339015,0.265725788080473,0.169925624006183,0.094081569605653,0,0.437148757284023,0.484800661579067,0.215886763265589,0.251863531583222,-0.213091809254118,0,0.368530746423633,0.224017299193162,-0.138997684960668,-0.54710759145078,0.0828472059162576,-0.474074652725473,-0.0854941489536414,-0.262351087239177,0.16890807015171,0.051691510400154,-0.13425097553871,0.201372344952973
0.186592399141408,0.113670721124953,0.484058895576775,0.625373999546153,0.0363839568985852,0.0381428779339015,0.269683384517017,0.180808491479835,0.0958465440492684,0,0.515319462216347,0.529918827472444,0.213385900565126,0.251863531583222,-0.103810941891622,0.413382325828229,0.377053129205711,0.212047342550099,-0.160775794436532,-0.573917666666086,0.0775257968137412,-0.470841978024412,-0.0997078564785666,-0.266915604310685,0.231164697252343,0.133889949906883,-0.149101823224314,0.248533452656241
0.165739902328481,0.113670721124953,0.489056389675991,0.719166673690779,0.0808095595638044,0.0381428779339015,0.372326431798894,0.188028964806333,0.174771127650483,0,0.529203808768154,0.532821245009698,0.223630325684104,0.267076984652746,-0.199122646383867,0.404893135598691,0.352518074656869,0.244729730489718,-0.127839733882129,-0.547502232727504,0.426247073540673,-0.467542705370313,-0.0935673390895508,-0.262509305362581,0.232063786521654,0.222486201145487,-0.132333408393463,0.341603273497378
0.189351014685075,0.113670721124953,0.457547132088383,0.712773246756375,0.0761991436030996,0.0494209654207084,0.413478105665629,0.1849603942184,0.199765783204995,0,0.497568287015254,0.436050759663517,0.240247607627205,0.337800535892582,-0.151581789153522,0,0.306649199810382,0.280164183925444,-0.0958491578962668,-0.554157705113053,0,-0.423519237651406,-0.0955128480630539,-0.313666573418568,0.403566841791918,0.501420371704461,-0.0482205262625963,0.535884968335768
0.189351014685075,0.127082476956365,0.453680420656864,0.729711258500191,0.111445267597399,0.0381428779339015,0.353495933019704,0.1849603942184,0.200765018373576,0,0.564004334505623,0.364090353217559,0.168383691574611,0.22843904417201,-0.0678894671574911,0.277310228899172,0.320135053103429,0.267662386979983,-0.0734232413922457,-0.250385110551719,0.43080390242736,-0.323623544409997,-0.0911746488072359,0.225533370542788,0.388650275390986,0.457603297965616,-0.05255000002682,0.472038043347524
0.26639529716053,0.181419213480733,0.453680420656864,0.665313604373733,0.166691901706893,0.0760991309224211,0.2835357211431,0.181635537871929,0.191069500891252,0,0.635162732218675,0.40845990434731,0.186238382909761,0.26639529716053,0.20701717875884,0.161467631710742,0.301830945636806,0.300201189354531,0.0287050260635979,0.00805935578059992,0.302613539658435,-0.317262080524615,0.0592374451962958,0.233912728983104,0.485946352922052,0.451385723568687,-0.0863841268596855,0.392171622604599
0.26639529716053,0.180517364321054,0.556658465545946,0.696949126126632,0.233133955954999,0.173500847663969,0.196812220059214,0.168807450455308,0.219766407755549,0.0990285557867985,0.625119791085977,0.398115235602569,0.0806968750644331,0.253303745683091,0.140897015689249,0.144214731223421,0.338325235570416,0.315722171596412,-0.0169742582977219,-0.0785813396416733,0.329574844363369,-0.277052068496685,0.323794216672174,0.0518882918501253,0.497635283444079,0.45875830745484,-0.110323323692594,0.399203528539773
0.285575981387572,0.22341273619534,0.564209796302271,0.648375592629917,0.295453493480601,0.173500847663969,0.249858917479298,0.181635537871929,0.33100117517808,0.0990285557867985,0.585299493400493,0.392081779110275,0.233275637349995,0.482126191585706,0.218031533193329,0.164490978466298,0.304944561149738,0.310478121100619,-0.0287995420840978,-0.235425994958505,0.296986862779872,-0.292848949551316,0.314602973879732,-0.0641233039421139,0.376246730127504,0.406711940959837,-0.098851609435327,0.365078790427873
0.327017510952609,0.226261734741797,0.564209796302271,0.668638460720204,0.327389319318156,0.115187160409357,0.295647014814699,0.1849603942184,0.431585037772897,0.0552466341094937,0.475632776591892,0.415143745304488,0.294038567806133,0.517015391429106,0.27782431772314,0,0.307144370654009,0.285464053045228,-0.12717397584224,-0.442481545880462,0.336922204077459,-0.271863618736226,0.196556304204702,-0.271089659376114,0.211556906838417,0.36830848954791,-0.094905926645059,0.333377356620806
0.326484966341199,0.278659370304834,0.446113069600128,0.649222529572201,0.383717801922995,0.112120107264238,0.325887296008365,0.188028964806333,0.47570540448993,0.0552466341094937,0.485580930790484,0.421520143397085,0.285462225661758,0.40182823101975,0.267489439883541,-0.0281683949719747,0.0608352836500295,0.236912554375342,-0.128213658203523,-0.354459286277412,0.297240780259969,-0.284940896443371,0.0936971402863103,-0.283143907581708,0.149953895572136,0.233740122436929,-0.101818454096784,0.193257003702697
0.322289833358664,0.113884052876696,0.373589230770021,0.614828392275635,0.402490416340017,0.0896407714060599,0.305034799195438,0.188028964806333,0.446945707841463,0.0552466341094937,0.540818153595145,0.347092825060549,0.277462078575341,0.340260865674636,0.0870488974600183,-0.037058118073912,0.0426486707277504,0.347255681216097,-0.125459638046163,-0.213745503830969,0.343903991268478,-0.235691026639905,0.00694780360113216,-0.290551075512137,0.236358764551019,0.254044562059153,0,0.0778960821666876
0.267166630504094,0.115617295824699,0.481097542662532,0.617629263828221,0.412014644936747,0.0896407714060599,0.214488134547868,0.19087796335279,0.479737614325415,0.0552466341094937,0.538637337275238,0.285919881864658,0.1899382358488,0.340260865674636,0.0236068584992096,-0.0890075035648573,-0.0351155941652757,0.343479286228051,-0.173968633582199,-0.252493969869079,0.324067259616963,-0.292826268108056,0.0014424699428541,-0.275297337709434,0.257711240201813,0.275200195027081,0,0.043181223585576
0.155046523239856,0.117278277566349,0.469884436097616,0.528751194944155,0.397632955691614,0.076099130922421,0.221925322780449,0.0444636091695211,0.428096375691834,0.0552466341094937,0.538637337275237,0.269421443090463,0.185554474453057,0.358796208317491,-0.0168205644585985,0,-0.0378721998079009,0.307876717346873,-0.149219072224035,-0.182051733570291,0.302063965079828,-0.501498305216101,-0.0117795629223353,-0.292779026530707,0.192886545814366,0.173618176367785,-0.0803075195591837,0.117401052488263
0.0997998891303628,0.0198442280411917,0.418554468242782,0.5417171350941,0.428784954304123,0.076099130922421,0.210816486491367,0.076099130922421,0.385898527010286,0.0552466341094937,0.483390703165744,0.240887691496769,0.174312423466723,0.322041962499161,-0.0214028795904252,0,-0.0809967083826685,0.346555971675053,-0.237741413512368,-0.129713372213369,0.339204769077534,-0.561810778334516,0.0434242797809195,-0.28197235572774,0.237181194751023,0.0945830475253235,-0.0714797187968215,0.121558755932802
0.0992473475369031,0.0173518525112186,0.329739472166447,0.530258072562489,0.445956409302373,0.076099130922421,0.228305599623641,0.076099130922421,0.388959116151902,0.0552466341094937,0.472180409136642,0.195462329223243,0.16769923440897,0.222575893418649,-0.0400375927320312,-0.0675715238520849,-0.099696376199104,0.352102130120538,-0.217406349813103,-0.281861888647408,0.348108700558888,-0.529774743348024,-0.0482510960931026,-0.163983088618551,0.251558359352405,0.00195902340741226,-0.00329155609707888,0.200536696389521
0.0880767473069967,0.0173518525112186,0.279480034437809,0.582655708125526,0.454098511700074,0.076099130922421,0.253200830718552,0.076099130922421,0.332984716203962,0.0552466341094937,0.392739982888019,0.160692817782214,0.177356122243048,0.181138900713855,-0.0216904764210356,0,-0.107274459927136,0.352499881635067,-0.216326846656247,-0.456848586539893,0.296516600935209,-0.521444004883507,-0.106720161260133,-0.330756625699912,0.176201409829147,-0.0560181334385994,0.0302826159509372,0.298896156213799
0.0877071764792237,0.0150062620930531,0.278874691948174,0.508735770141256,0.516949890718748,0.076099130922421,0.251416357961514,0.076099130922421,0.280993570097758,0,0.402716149564828,0.127567569916145,0.171365812515733,0.173177136121646,0.0426925914077506,-0.068320090380933,-0.0506272668606279,0.384505465117302,-0.216367840769208,-0.403583608675279,0.348251131262126,-0.532839661323598,-0.0876664484194005,-0.193400388180737,0.211946037162097,-0.0745496257618856,0.0285285737643051,0.339443032204677
0.0906292147798621,0.0127911205436109,0.257431570973803,0.421163355172831,0.514924269690449,0.076099130922421,0.241070245627381,0.076099130922421,0.284121224582308,0,0.391933072437881,0.117466211904201,0.165661867231156,0.165739902328481,0.0128564035602568,0,-0.0401428944879647,0.36694288936864,-0.168689536413029,-0.368216821469955,0.180045871159628,-0.539201315113457,-0.094593849227029,-0.163337109459871,0.216472475817727,0.0321272192367933,0.0415092046758507,0.477517717242084
0.0906292147798621,0.0127911205436109,0.257431570973803,0.421163355172831,0.514924269690449,0.076099130922421,0.243315578474389,0.076099130922421,0.284121224582308,0,0.404697966164044,0.122691925021045,0.165661867231156,0.165739902328481,-0.00951222284663236,0,-0.0441397831552532,0.387391636602912,-0.111371763065716,-0.404700512130263,0,-0.543427704282543,-0.0742383913877526,-0.181265139817913,0.18762010712814,0.0298900991057035,0,0.517229145636083
0.0906292147798621,0.0127911205436109,0.257431570973803,0.421163355172831,0.473254816057421,0.076099130922421,0.234593537587844,0.076099130922421,0.284121224582308,0.0552466341094937,0.425027028440472,0.116442368162696,0.165661867231156,0.165739902328481,-0.0166701891333014,0,-0.0296708493177779,0.368341535812849,-0.225282389369679,-0.367188713208784,0.100198669917472,-0.539572755629598,-0.0748945407880248,-0.195113242850918,0.198373872326877,0.0821884047039249,0.0322274817707474,0.498407996260496
0.0906292147798621,0.0127911205436109,0.257431570973803,0.421163355172831,0.433805487867661,0.076099130922421,0.225858842918142,0.076099130922421,0.284121224582308,0.0552466341094937,0.467227084613162,0.120873966167311,0.165661867231156,0.165739902328481,0.0181702782450808,0,-0.027672684314019,0.369192581817468,-0.219709395705249,-0.375599434592392,0.066140127715023,-0.546426483046053,-0.0831079792608746,-0.147437448394898,0.204922383735723,0.110005504954992,0.0202607195503787,0.519261094644961
0.0906292147798621,0.0127911205436109,0.275628993344572,0.423655730702804,0.502769163750702,0.076099130922421,0.225525351243754,0.076099130922421,0.284121224582308,0.0552466341094937,0.467227084613162,0.120306730876954,0.165661867231156,0.165739902328481,-0.036171791442878,0,-0.06378363963453,0.335263485288566,-0.193141000904675,-0.365698395213017,0.0437849020905222,-0.552305491468033,-0.0831707450806795,-0.186713260796957,0.210268166010568,0.126064265582961,0.0327553754799606,0.507640387249003
0.0906292147798621,0.0127911205436109,0.289788628606307,0.477000405854677,0.502689725322636,0.076099130922421,0.224370139271257,0.076099130922421,0.284121224582308,0.0552466341094937,0.446374587800234,0.117266459070209,0.165661867231156,0.165739902328481,0.0406631607514074,-0.0716800983715521,-0.0641936955716038,0.294434348006125,-0.260823648456721,-0.385066837127249,0.049055568158607,-0.555117582747506,-0.0814905701830162,-0.245669251841149,0.204932429915231,0.147376574314981,0.02683458651264,0.517630732641113
0.0906292147798621,0.0127911205436109,0.296249392647821,0.564652209859055,0.503971065856135,0.076099130922421,0.214782574108963,0.076099130922421,0.284121224582308,0.0552466341094937,0.431556306900009,0.112853602532266,0.165661867231156,0.165739902328481,0.00894592690468676,0,-0.0754869279340396,0.386021350557238,-0.258181156199965,-0.39301125528658,0.0217903353673149,-0.564633887434485,-0.0767070145151841,-0.185131947698573,0.183009659597712,0.121212441152037,0.0622097171330144,0.430220168050776
0.0909608545697245,0.0150062620930531,0.298390458473277,0.562569631907028,0.623153505939779,0.076099130922421,0.215737159209805,0.076099130922421,0.284121224582308,0.0552466341094937,0.404264376045982,0.115453746712075,0.165661867231156,0.165739902328481,-0.00414648122973314,0,-0.0687576560096857,0.404512174467687,0.299546850902838,-0.393954203470557,-0.035660567010871,-0.553649651509191,-0.078128246403597,-0.157207902750321,0.162353336340063,0.225874817658998,0,0.296766412235223
0.0913304253974975,0.0173518525112186,0.303520156359792,0.650027488103115,0.635543585080978,0.0714052387320517,0.207301397247507,0.0896407714060599,0.240339302905003,0.0552466341094937,0.469573212625582,0.108448785866026,0.165661867231156,0.161046010138112,-0.010605383969651,-0.0665263583667534,-0.0672095881464947,0.376224175427134,0.268227035754083,-0.399858494788549,-0.056320324351676,-0.554320119629481,-0.0932247763565371,-0.174881129217076,0.13330438127848,0.19824419084741,0.0577429461747343,0.126214606394843
0.0913304253974975,0.0173518525112187,0.298198660292753,0.723836967835827,0.903420003556562,0.0688332481337672,0.209136698989621,0.0896407714060599,0.240339302905003,0.0552466341094937,0.453909670549858,0.112341625634704,0.165661867231156,0.158474019539827,-0.0173313946097079,-0.0640925534941355,-0.0444136138398794,0.371429851172889,0.267564517030032,-0.390637608284893,-0.024173263795255,-0.574162717594353,-0.0771907587047942,-0.195090699051674,0.178380090753853,0.280860566561097,0.0805255458421642,0.155371373790484
0.102501025627404,0.0173518525112187,0.293786299048203,0.807084312307483,1,0.0688332481337672,0.209136698989621,0.0896407714060599,0.240339302905003,0.0552466341094937,0.492703587834511,0.110006146250052,0.165661867231156,0.155902028941543,-0.121881504680632,0,-0.0307012214885497,0.279081467792028,0.296085812474232,-0.389203300629374,-0.0307211109731915,-0.53229738781042,-0.0635653410283944,-0.195260651544021,0.0865209227672809,0.159951038492901,0.0337211049606089,-0.0157613803740773
0.102501025627404,0.0173518525112186,0.335679045397393,0.717443540901423,0.856554427183168,0.085441941762525,0.194649214720744,0.076099130922421,0.22837952792598,0.0552466341094937,0.50209137221525,0.106622714925581,0.165661867231156,0.1725107225703,-0.0930567176541884,0,-0.0786549306771385,0.265136454140253,0.222293640533767,-0.32605736882592,-0.0139763043445347,-0.571220638690901,-0.0759059531527212,-0.243319566633129,0.207141221457287,0.187817525850725,0,-0.0500845773045788
0.0917448315925922,0.131920442904503,0.425612300822383,0.738296037714351,0.880350545886291,0.0980834042337644,0.197241015327288,0.076099130922421,0.263268727769381,0.0552466341094937,0.575970159946416,0.0904641103030234,0.112076214863311,0.169488642965816,0.157428975621254,0,-0.0191580921209298,0.301842543871121,0.259168643806185,-0.320480956348929,0,-0.399457047511894,-0.0727130853179514,-0.260729068946612,0.281315537095086,0.212053816678737,0,-0.130198693566971
0.219533214372273,0.186570362020693,0.306913545264093,0.469899661654391,0.784024903428759,0.096456565188514,0.199402365397174,0.0343941372965663,0.229502194349485,0.0552466341094937,0.637555366697082,0.0904641103030234,0.113670721124953,0.167861803920566,0.244024362164951,0.154275253813141,0.145367650343292,0.300002567892021,0.286845643626166,-0.303180093508027,0,-0.246475463786501,-0.0530541628507776,-0.335211690464331,0.314490675819868,0.0409157484743734,0,-0.160368133060509
0.271031107844431,0.183176137331041,0.325441672201888,0.469899661654391,0.751584262928719,0.096456565188514,0.18196501431096,0.0552466341094936,0.104366760792343,0.0552466341094937,0.518432840705008,0.091487328040973,0.113670721124953,0.140238486865819,0.250091346208071,0.17434639187499,0.197522172100888,0.398183329395625,0.303638107357613,-0.147967297060246,0,-0.0576860618786688,0,-0.227317543356845,0.317320214298477,-0.112099061597224,0,-0.218561395755346
0.268954179792981,0.179630814518035,0.338270371763214,0.496410042971197,0.779207579983466,0.0844967902094909,0.198212664437211,0.0552466341094936,0.0998122807972155,0.0552466341094937,0.495503415840631,0.0844967902094909,0.0994241557449193,0.163167911730196,0.285503871469884,0.235454873798264,0.277084008265695,0.370563184596211,0.29584587302237,-0.180114852817201,0,0.0956687827211253,0,-0.259648879738653,0.340752500078521,-0.305566008085173,0,-0.3025398273977
0.426396265368072,0.217363178527644,0.384763504399174,0.462015905674631,0.738625252781115,0.0844967902094909,0.126897016368884,0.0417049936258548,0.0942966683087359,0,0.594731704538645,0.0400872646555161,0.170647584643437,0.163167911730196,0.0836738260438083,0.202589888843321,0.250921899605823,0.38853039576426,0.24915477722678,-0.198735971594349,0,0.0638335367320788,0,-0.11939912465039,0.218077516873598,-0.472040866963551,0,-0.372158294932635
0.380492442098682,0.175393336715342,0.467800178639106,0.517262539784125,0.611090967582251,0.273857956734407,0.143261967762931,0.076099130922421,0.0290726412295271,0.132370055640152,0.548827881269255,0.040714868532186,0.172108824020107,0.147504369654473,0.138644425955891,0,0.234268505185764,0.43945369624941,0.291905284269706,-0.177935310330301,0,0.352803231421814,0,-0.0503780893779536,0.182985141945551,-0.508930906393223,0,-0.348898953371322
0.343976403210031,0.121879945553851,0.392993508505516,0.441163408861704,0.645485104878817,0.172396401390288,0.162684018103849,0.0552466341094937,0,0.119881052599726,0.601952613786664,0.040714868532186,0.170450503457355,0.0437819216773049,0.132162196508097,0,0.0679580565272803,0.483453159009558,0.27688641681803,-0.117451322109661,0,0.308738369889371,0,-0.0350741203030381,0.165545110421835,-0.582415316630147,0,-0.425219701771017
0.1371714337207,0.0797590056181956,0.428566201186778,0.427621768378065,0.786805350952954,0.179266252831198,0.0490132969788956,0.0552466341094937,0.0654548884798387,0.13085070248508,0.450394278406826,0.0364619552731047,0.00153314822290832,0.0463386222946678,0.125108935149862,0.534142691778379,0.219123375284416,0.489121369669316,0.312129528670069,-0.0991921068239822,0,0.314925319546748,0,-0.0172878521577291,0.395375091052211,-0.578569294300875,0,-0.564618540763275
0.153825100890092,0.0615234729441874,0.361762299183005,0.50011832738744,0.781132462932771,0.185247244306799,0.0504896354473016,0.076099130922421,0.0728172496762305,0.115187160409357,0.506135975063154,0.037283675571215,0.00147633846840607,0.0516920098935989,0.122841540880601,0,0.26582173186528,0.485532147831589,0.289636583069864,-0.108604527385191,0,0.332959825557312,0,-0.0249488469714697,0.403126045435866,-0.608611513069897,0,-0.540599029187225
0.153825100890092,0.0615234729441874,0.365198630010377,0.449283929205238,0.745289001461425,0.178953320744694,0.0504896354473016,0.076099130922421,0.0643065104304524,0.115187160409357,0.515523759443893,0.0351390589662052,0.00147633846840607,0.0563677362168478,0.15479147327947,0.555842994982687,0.259652353901216,0.462194120091286,0.224704518861464,-0.0843753147151739,0,0.330413545263613,0,-0.00661466186900101,0.367960489183928,-0.555634131016043,0,-0.558218087345021
0.153825100890092,0.0615234729441874,0.365629911442773,0.42843143239231,0.66906643928408,0.178953320744694,0.0462742042527964,0.076099130922421,0.0584114941022896,0.110661673014546,0.433598464850979,0.0351390589662052,0.00147633846840607,0.0563677362168478,0.18242016523354,0.523387451216615,0.291767510707411,0.47630249480337,0.21752846335732,-0.0459746208269764,0,0.334924115928065,0,0.0257376732195722,0.318224851130592,-0.576134014526484,0,-0.568547728142035
0.125706721288511,0.0521356885634487,0.405062714144101,0.42843143239231,0.676332322072734,0.231610721530093,0.0346153753991672,0.076099130922421,0,0.157668900792687,0.341450727562246,0.0354885535118201,0.00147633846840607,0.0566716789551987,0.200457213706871,0,0.298974741575237,0.473344540858122,0.2592225038156,0.0238542494596317,0,0.327154011129006,0,0.0311612904765013,0.349665067313895,-0.594369485206933,0,-0.585280989045628
0.125706721288511,0.0521356885634487,0.402482699183455,0.42843143239231,0.687727232370802,0.226802212019452,0.0346153753991672,0.076099130922421,0,0.168311892926766,0.334348004659982,0,0,0,0.212381426504718,0,0.300177040988107,0.464934327026449,0.248854012664144,0.0635562021067384,0,0.332235353500137,0,0.00105637101948702,0.405795853392544,-0.56210438239376,0,-0.566666872088062
0.125706721288511,0.0521356885634487,0.39701267947954,0.42843143239231,0.601772985335633,0.223721493263218,0.0346153753991672,0.076099130922421,0,0.170937967140596,0.312950740554149,0,0,0,0.19526831746423,0.519283312895166,0.308113403598315,0.465179484412374,0.241268738240878,0.0373235073279176,0,0.340589857774423,0,-0.0556745419916758,0.419612149281301,-0.575211021524409,0,-0.589155171625679
0.125706721288511,0.0521356885634487,0.39701267947954,0.42843143239231,0.601772985335633,0.2202919189011,0.0346153753991672,0.076099130922421,0,0.145259036807464,0.320085398081162,0,0,0,0.224759590337909,0,0.308895170480523,0.469057309430097,0.261123552107255,-0.0366302651244691,0,0.333721494954069,0,-0.145165323219233,0.434658720540311,-0.603541144239579,0,-0.589466760519498
0.125706721288511,0.0521356885634487,0.398038041969393,0.42843143239231,0.601772985335633,0.182796114897662,0.0346153753991672,0.076099130922421,0,0.109147590455108,0.320085398081162,0,0,0,0.209835939065997,0,0.295973576591443,0.473056550065839,0.150246522700093,-0.0910446719177412,0,0.330466106135304,0,-0.137150097047183,0.424408648136113,-0.578033230904102,0,-0.589475715370406
0.125706721288511,0.0521356885634487,0.352407970354626,0.42843143239231,0.601772985335633,0.182899761308563,0.037504913673816,0.076099130922421,0,0.119658041259351,0.320085398081162,0,0,0,0.223577521667681,0.518667971739431,0.283946612897882,0.355872141211237,0.11622450836283,-0.130564400417225,0,0.201633639455666,0,-0.15503323850638,0.415245442569369,-0.581038709695551,0,-0.586510964969908
0.125706721288511,0.0521356885634487,0.391772522419316,0.42843143239231,0.743795586778406,0.183099991191958,0.0313616973086665,0.076099130922421,0,0.120780707682855,0.343643363144332,0,0,0,0.205696470232954,0,0.307516777781484,0.357581595061873,0.0828092964934791,-0.120508214354695,0,0.133650498436132,0,-0.151651749013544,0.391377600652681,-0.589336451650533,0,-0.579501634246275
0.125706721288511,0.0521356885634487,0.395145338074701,0.504530563314731,0.626441028307059,0.206888258315896,0.0257392551162333,0.076099130922421,0,0.161541072684946,0.352152461001118,0,0,0,0.189400484790253,0.527845722415902,0.286108657519345,0.372532021428947,-0.0406971277204089,-0.140836576161881,0,0.0453009509043703,0,-0.175517120851009,0.385790879206902,-0.595554326736995,0,-0.584256778232639
0.125706721288511,0.0521356885634487,0.401215065611933,0.370950210553664,0.392496677931684,0.197623624118368,0.0385041488423965,0.0723309289139586,0,0.161541072684946,0.375808493204579,0,0,0,0.186673383983388,0.531892760321877,0.29545463104957,0.469433924463969,0.0429831699541591,-0.148828285435206,0,-0.110511739120418,0,-0.179802747031552,0.381319074223393,-0.591808079371286,0,-0.579040018501204
0.125706721288511,0.0521356885634487,0.346578766006094,0.373487363007064,0.463670844018703,0.212155389695675,0.0315649238050186,0.0728863600471059,0,0.163502060957531,0.4217247553174,0,0,0,0.0713919445775827,0.492103885869436,0.286194258127638,0.363829840798147,0.0608886584073688,-0.123936401407901,0,-0.322020467546435,0,-0.198681412727973,0.0440751524879101,-0.574810097969371,0,-0.583895025157251
0.125706721288511,0.0521356885634487,0.328499717565723,0.465355231101427,0.325741504301003,0.22331915600247,0.0354370956972776,0.12532850603102,0.0184423445569313,0.152198261844842,0.386663486933554,0,0,0,-0.00493756777578017,0.437544163804154,0.219694060928029,0.53198084634175,0.138973824691602,-0.140483322580276,0,-0.331397473895905,0,-0.183560899551581,0.0116782561630553,-0.57777078908506,0,-0.586324805702009
0.125706721288511,0.217797555794605,0.304057365185969,0.450185631424873,0.297696477613096,0.226217804352031,0.0326709886775526,0.12025021020795,0.00789921014366203,0.152198261844842,0.438643543741174,0.0267807609072507,0.00147633846840607,0.0260221896353784,0.241175041181742,0.244348194355286,0.17995928261869,0.525599387655205,0.23435809465123,-0.124728889284853,0,-0.326662292587086,0,-0.145835786499506,-0.149927996082816,-0.418386450072027,0,-0.563776007564109
0.180953355398005,0.269649965214446,0.416906268501395,0.405356853855382,0.32985953356841,0.0810415042214911,0.0399368714662064,0.132254976002032,0.0136324300197395,0.0247669818820386,0.469427985135138,0.0706612646818059,0.00300948669131446,0.110431693127382,0.204705122591519,0.231607240300192,0.239312168345254,0.539103000500902,0.134352163710702,-0.084871179478464,0,-0.269139490941028,0,-0.12902265808289,-0.0771877934777035,-0.372009825621004,0,-0.473760246835598
0.202123399887297,0.258680315329092,0.398378064503088,0.371745548830684,0.455275983500639,0.0810415042214911,0.0497747448531447,0.13133251151436,0.014036555852008,0.030479652227455,0.492719931216514,0.182821941857399,0.00460399295295604,0.200072464533442,0.236135511826349,0.152429306440097,0.230405601986494,0.502026914163257,0.118458865202408,-0.0247566336599966,0,-0.262764458580482,0,-0.0633906780809782,-0.0718742622930759,-0.341850819195299,0,-0.199170294941977
0.237012599730697,0.258680315329092,0.443706106859104,0.485015729860354,0.453649144455388,0.0810415042214911,0.0609385111599395,0.105791884552559,0.00667829779516188,0.030479652227455,0.506756634246987,0.180289965172806,0.00626497469460513,0.226750630035155,0.179736564778549,0.102158908754228,0.25529019434755,0.561268806573949,0.107146036304017,-0.0355016636328556,0,-0.282426009796534,0,-0.0770032187173353,-0.119146061137742,-0.213834289874707,0,-0.106623726857823
0.209521824005786,0.246720540350069,0.443331649680419,0.528712433793673,0.424716536031755,0.0810415042214911,0,0.110907391984471,0.014359571699814,0.030479652227455,0.546067601246868,0.195927175011996,0,0.219034658240301,0.151412143014172,0.0647075997981383,0.145700501427755,0.568397943308311,0.0220551462133139,-0.00998778687050656,0,-0.33833664843243,0,-0.112576895011695,-0.0643051153722328,-0.252540153747616,0,0.0819556329789889
0.220358932561305,0.246720540350069,0.38954446671718,0.546474927974375,0.430355579775158,0.0810415042214911,0,0.130614272886788,0.0136566495969151,0.030479652227455,0.606999422137413,0.327260115064009,0,0.171999058472496,0.221801765073948,0.0728645453395457,-0.0579426263273645,0.576446105657898,-0.0039528829939127,0.163365617452259,0,-0.294338745893348,0,-0.104226597585725,-0.117119018114454,-0.318512487038618,0,0.150853341549807
