id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101
594,0.136151117,0.386207354,0.472276603,0.488373912,0.486015607,0.361635643,0.607159117,0.245142328,0.677921118,0.472141437,0.142251017,0.146400329,0.713362026,0.168004713,0.691382455,0.147806589,0.159793701,0.387330705,0.747135508,0.325455678,0.731732626,0.182449319,0.744094203,0.741365213,0.756296229,0.753618277,0.692025626,0.751430579,0.738418434,0.71099754,0.252315118,0.385949471,0.773289749,0.710906672,0.444177289,0.274132709,0.865721711,0.741321839,0.259325842,0.636533495,0.372051463,0.827710712,0.666753021,0.712392337,0.659283396,0.2577365,0.376355695,0.695025241,0.690586262,0.606892743,0.375008154,0.857696095,0.117201195,0.134162444,0.729510255,0.712613768,0.790818795,0.604847001,0.774942634,0.736557607,0.87810734,0.829088518,0.74704606,0.382798436,0.816426009,0.845404798,0.420465881,0.694615574,0.809609045,0.81190912,0.473171258,0.698352248,0.869176446,0.843538482,0.610832036,0.833063607,0.164448589,0.444621665,0.780718581,0.767254578,0.837176347,0.833820058,0.696134594,0.6561442,0.532494497,0.428536895,0.229676514,0.742441635,0.788046074,0.795716254,0.661062503,0.457225899,0.735956288,0.228928155,0.824866647,0.889261982,0.246290883,0.588492207,0.552274809,0.632732261,0.272936087
595,0.412835192,0.805133043,0.855525611,0.85412707,0.856144297,0.809884679,0.783989933,0.654374909,0.64638501,0.851290894,0.434852894,0.445389017,0.613073455,0.497503899,0.664191145,0.449565567,0.479110972,0.82459519,0.581808895,0.770608749,0.568767231,0.534147121,0.591028582,0.548567867,0.52896055,0.527081678,0.641491304,0.571096196,0.549352904,0.502426193,0.668097681,0.837333752,0.364129029,0.530914423,0.787855808,0.703625896,0.12659473,0.436236633,0.68588814,0.645596395,0.778630572,0.251666623,0.573244359,0.607822953,0.585739297,0.685781696,0.783543139,0.562682284,0.543539613,0.718413865,0.815227515,0.182231066,0.362589199,0.408285243,0.526011852,0.683959115,0.321712283,0.789150213,0.419932389,0.46723463,0.125241942,0.234408158,0.482859234,0.738239049,0.303319692,0.253109915,0.751592604,0.554691576,0.334594518,0.304416594,0.755775238,0.585038693,0.150062461,0.199983296,0.755154059,0.235982752,0.490668581,0.828128381,0.424684696,0.445681148,0.22121047,0.230508762,0.565414567,0.663363464,0.854846708,0.828815754,0.639587031,0.496556971,0.400794417,0.337516445,0.671515669,0.842439566,0.489680492,0.645721939,0.263904137,0.168076841,0.679399042,0.744943816,0.896301323,0.758772353,0.702531968
596,0.740513894,0.24475098,0.115836985,0.120136486,0.117089377,0.256513303,0.319170854,0.587257779,0.597144171,0.129221174,0.7517431,0.752614612,0.647005127,0.74308607,0.577294375,0.75453212,0.751453004,0.214561968,0.703020104,0.359934766,0.703595142,0.734368025,0.69853206,0.723950858,0.739171462,0.740773082,0.621557418,0.719445108,0.728803889,0.841207061,0.575126255,0.211166091,0.806137429,0.796373151,0.373785301,0.514355385,0.390659707,0.854680777,0.56106526,0.707600001,0.35860102,0.653344959,0.842473118,0.684980998,0.834969688,0.570569161,0.348639012,0.791956087,0.848229177,0.538789739,0.260133227,0.520548149,0.725683739,0.746607271,0.792759646,0.623982033,0.78668923,0.356192298,0.812847448,0.860535612,0.387039028,0.645234149,0.822273251,0.629386725,0.734261513,0.650270356,0.6098642,0.838001591,0.765282529,0.746593307,0.598656032,0.770085545,0.45531295,0.580661722,0.455316693,0.650522936,0.758542103,0.248861754,0.82205592,0.834752979,0.627298997,0.646250028,0.830745965,0.674850652,0.200164804,0.249146054,0.66588084,0.844583739,0.825909637,0.81081088,0.655461067,0.218247557,0.873969393,0.691150863,0.710310774,0.491112042,0.646625918,0.534720314,0.183794246,0.472183669,0.541364196
597,0.588440007,0.655798662,0.361036134,0.372913272,0.364211971,0.660238994,0.752208703,0.788529059,0.786537944,0.399266777,0.543970736,0.541855479,0.72783205,0.563428238,0.796060962,0.535566407,0.540900893,0.595454649,0.598021506,0.799528458,0.630048711,0.561232836,0.601437764,0.586458117,0.551213626,0.547917928,0.752182047,0.56591164,0.569545841,0.172713918,0.814139428,0.580528848,0.272962048,0.313121463,0.776618601,0.850172791,0.738592472,0.150087095,0.807260584,0.521319673,0.802497842,0.591523647,0.223180222,0.646924454,0.250305764,0.795326512,0.797584395,0.332987545,0.190911317,0.78777579,0.690401288,0.732802064,0.644673015,0.610912567,0.354452491,0.692872998,0.388682586,0.796502779,0.277602805,0.150167166,0.739695575,0.641376533,0.260992433,0.703890154,0.455332659,0.610136797,0.73632861,0.233333325,0.390189099,0.440587154,0.748671456,0.41983768,0.762264773,0.735158794,0.845660232,0.644854374,0.577678703,0.675747608,0.264432986,0.229180144,0.69781116,0.676406638,0.26778253,0.636559875,0.572799238,0.680691272,0.703110344,0.215161664,0.254613119,0.359430091,0.681455728,0.621968209,0.152870386,0.626534529,0.593426795,0.753997453,0.699044121,0.808629411,0.524942412,0.851395807,0.889165438
598,0.676975291,0.587410916,0.718990116,0.726091496,0.721085219,0.5657115,0.384536843,0.299250064,0.309183941,0.740436392,0.717133719,0.719545424,0.452289727,0.704107129,0.286135333,0.72713606,0.724039147,0.666266218,0.676136178,0.279355787,0.632168611,0.711523868,0.679106033,0.688854073,0.722957463,0.726543047,0.409527914,0.720082346,0.711395442,0.510685788,0.261620999,0.680826481,0.704627453,0.749002499,0.363903705,0.161196634,0.612768289,0.453783761,0.279964869,0.830507254,0.28849751,0.833195301,0.598461734,0.633109928,0.64415295,0.320014019,0.310355528,0.777820117,0.54458527,0.360099789,0.565712156,0.642270772,0.667451276,0.718415339,0.786356234,0.603967776,0.799094244,0.310250369,0.716803012,0.458038527,0.626165186,0.731475473,0.687663868,0.572870931,0.888781079,0.822265053,0.500431421,0.634270566,0.858685182,0.874966317,0.476751941,0.835413967,0.567206894,0.551099631,0.194869112,0.728034365,0.762029705,0.613295008,0.703770976,0.641586859,0.616592932,0.651907705,0.695857058,0.71283922,0.717317681,0.624704142,0.578156525,0.611750097,0.694167267,0.790802064,0.636949327,0.708926818,0.465710195,0.723907504,0.763336384,0.631524278,0.607880863,0.341751831,0.741256827,0.202318218,0.173159059
599,0.66143992,0.773802259,0.630716924,0.617186564,0.628265342,0.828656089,0.826171819,0.736423921,0.745633659,0.582544285,0.609240449,0.603608611,0.843711124,0.62981134,0.719142699,0.5853222,0.591273779,0.713860397,0.667316608,0.711851842,0.741950666,0.613552294,0.652771341,0.653968382,0.587140883,0.57853035,0.833705603,0.573834039,0.605830202,0.745173679,0.677542158,0.719211663,0.517028384,0.408921186,0.80017993,0.48049061,0.692205153,0.75464322,0.712688096,0.213080786,0.730160445,0.258595477,0.668244567,0.726253328,0.611657854,0.765108288,0.757577177,0.354893608,0.718260738,0.791518453,0.801228886,0.680930513,0.641584168,0.538685858,0.330985674,0.721390029,0.30855197,0.770367863,0.514581818,0.766272147,0.705727126,0.493919147,0.562843474,0.773381448,0.126030367,0.316954388,0.827770138,0.63675242,0.21897847,0.144424588,0.834428464,0.217738336,0.766941852,0.775087242,0.569709598,0.515964097,0.458085336,0.760363209,0.570334315,0.673258666,0.72063298,0.67321476,0.54920782,0.565011612,0.658367983,0.733551939,0.793429675,0.703438068,0.620148986,0.343287216,0.710760622,0.603852969,0.772594601,0.554990067,0.46306422,0.755118453,0.754079406,0.794092923,0.660764764,0.588936292,0.503843856
600,0.561582118,0.327724605,0.626431624,0.64548287,0.632614453,0.205491575,0.208531604,0.430425055,0.405406332,0.687358259,0.650548347,0.65823115,0.14871671,0.625457208,0.471523654,0.682403954,0.67689105,0.493964066,0.571646766,0.492989998,0.427450376,0.655129634,0.601208323,0.599269832,0.689145242,0.699184848,0.190838207,0.70912826,0.672067755,0.557464305,0.550748914,0.520525612,0.83758671,0.852106046,0.284755305,0.750253856,0.599849723,0.565417369,0.498407035,0.598897494,0.474274272,0.653768844,0.737435073,0.48663129,0.804619211,0.38681364,0.412119781,0.812384735,0.663430165,0.31489199,0.309121377,0.605954859,0.672828877,0.792894292,0.797608788,0.541033429,0.762836563,0.421637302,0.842927966,0.525328966,0.567588294,0.841143938,0.832374488,0.406749614,0.384390132,0.736662636,0.246573147,0.787038366,0.591721642,0.437048401,0.227068378,0.619184285,0.444975415,0.429927502,0.745330342,0.834978879,0.832393978,0.444412026,0.797395517,0.666524689,0.559560325,0.652136059,0.867538887,0.795900772,0.669089794,0.519925651,0.3687649,0.634874122,0.727188657,0.823202268,0.578629034,0.743970056,0.532169938,0.805352651,0.845383211,0.475899064,0.484591797,0.349728697,0.722514635,0.745871645,0.750884962
601,0.828096698,0.774335003,0.730788539,0.706064384,0.720162152,0.567663439,0.576666916,0.836688107,0.833679938,0.648239819,0.722919359,0.711707536,0.451558226,0.754959945,0.846343422,0.671734649,0.679928649,0.830522329,0.807724091,0.841131014,0.840040837,0.709957927,0.775206028,0.778880677,0.65253446,0.633215509,0.551249356,0.604394625,0.678012312,0.723549172,0.847209542,0.792189315,0.187387654,0.170615097,0.727557349,0.574878715,0.706792068,0.732987348,0.855707021,0.680513606,0.844626421,0.60119728,0.4901887,0.841875584,0.32545455,0.8344665,0.841207753,0.289483129,0.641183251,0.776154798,0.752979931,0.73245341,0.631314974,0.346113609,0.360500853,0.786235823,0.422197622,0.819150799,0.197455198,0.774110337,0.776043416,0.200801454,0.24568646,0.826111592,0.74064382,0.458419659,0.665718344,0.402570909,0.683582861,0.755438281,0.633158722,0.701043364,0.828434779,0.82374177,0.528712102,0.234618558,0.23651638,0.846726862,0.349597183,0.642232727,0.788514332,0.676288515,0.191819548,0.360444022,0.65771338,0.829990944,0.816507418,0.693217758,0.54540696,0.351421466,0.783815256,0.512901769,0.800333139,0.343648713,0.213222135,0.850548215,0.845425589,0.824059257,0.552229373,0.533339061,0.642408017
602,0.198546282,0.344034815,0.430240562,0.48325679,0.455730485,0.685923142,0.67736505,0.163834322,0.18051813,0.592828514,0.460700636,0.484787635,0.753505681,0.391993767,0.143797699,0.562898426,0.549340406,0.188775508,0.261652262,0.162306326,0.167407022,0.496705706,0.349340537,0.341600672,0.602512841,0.632511972,0.7196262,0.673480197,0.563995787,0.578974568,0.183913888,0.331274321,0.54340947,0.49535318,0.485029488,0.72295595,0.572662087,0.534107914,0.147646736,0.680711982,0.170397882,0.801708466,0.80939038,0.181462222,0.748411074,0.219716712,0.189591989,0.717387632,0.675076312,0.404681411,0.418739584,0.497193369,0.688975297,0.784026927,0.778935812,0.371923317,0.83325497,0.254907215,0.568324779,0.439861998,0.397481002,0.578139317,0.654582448,0.235840135,0.618003834,0.878825666,0.607222834,0.80743771,0.734140138,0.601705357,0.666032725,0.607418434,0.243344889,0.256043274,0.79116092,0.645745697,0.652980097,0.193894992,0.799410528,0.707775519,0.383235513,0.643534976,0.545083502,0.808471294,0.671942937,0.259515799,0.284389722,0.628108336,0.808731922,0.775492336,0.401709144,0.827446149,0.367585799,0.796843377,0.611880663,0.201914917,0.218552458,0.328017637,0.817702696,0.811147389,0.749366241
603,0.554953143,0.772315295,0.848270098,0.854627865,0.852835444,0.690547332,0.704891855,0.48800104,0.522769228,0.795501845,0.844885121,0.844413837,0.537390793,0.821970206,0.43906779,0.812075537,0.821216323,0.547175773,0.680102547,0.485659499,0.497363698,0.843354859,0.792629416,0.784796957,0.775100448,0.739041883,0.606153168,0.674821311,0.808919403,0.703409611,0.523461476,0.761346357,0.725843334,0.740136414,0.828955357,0.555767897,0.735361145,0.758170199,0.448012933,0.572969283,0.507942444,0.315300877,0.287205942,0.533613177,0.417320586,0.606122905,0.550399323,0.482207857,0.620097781,0.806873044,0.853533179,0.822073169,0.60008122,0.337104324,0.356455868,0.800256419,0.211731102,0.683314279,0.719338789,0.807077354,0.820839134,0.719442654,0.603483798,0.653635405,0.713263871,0.130269562,0.785908874,0.296380546,0.540273083,0.746928367,0.694361653,0.723544218,0.665161873,0.688366686,0.383850577,0.644339854,0.646763301,0.56831451,0.32363779,0.56902967,0.819578202,0.692023077,0.72508696,0.302245026,0.651245468,0.690355536,0.738114542,0.711627224,0.329105696,0.385198443,0.834890957,0.273231431,0.809890093,0.342272619,0.721769804,0.58710403,0.621226536,0.765993795,0.311292547,0.33538007,0.495885246
604,0.695733337,0.331005445,0.138361056,0.118625844,0.123727106,0.533674627,0.50800139,0.746018394,0.724690232,0.289952114,0.14382446,0.146374393,0.723082041,0.21305967,0.753192199,0.245305957,0.220377228,0.722020087,0.544832874,0.751438747,0.746952445,0.159309434,0.302182583,0.322415465,0.352081879,0.438678556,0.670360039,0.568523463,0.266155017,0.620200775,0.726343546,0.376623893,0.602316413,0.614255968,0.210031566,0.739478655,0.510774873,0.47160872,0.755334921,0.794893334,0.75534779,0.746570469,0.717048881,0.743338567,0.860558157,0.662453951,0.728845523,0.880886651,0.706417856,0.283985108,0.169902432,0.250087868,0.731834728,0.803152948,0.816847031,0.297032443,0.603955572,0.5854697,0.619542877,0.310869243,0.247406962,0.602715839,0.824527581,0.650584708,0.560268435,0.400310865,0.372704144,0.748534735,0.78370122,0.478489358,0.578678715,0.550348283,0.626300862,0.59167898,0.80927904,0.741257932,0.718214059,0.750087444,0.788466186,0.793163905,0.266434037,0.611981386,0.68124116,0.763816732,0.68355653,0.578518264,0.516161778,0.581994446,0.781208549,0.856684088,0.235042523,0.712916905,0.299730268,0.813065174,0.58025913,0.74256336,0.704673433,0.404608963,0.764715296,0.789104186,0.846739471
605,0.671245943,0.7784663,0.419342727,0.368891255,0.382944904,0.807190108,0.816907888,0.549664049,0.613380276,0.717718906,0.438923792,0.445327345,0.597218851,0.595162338,0.54161262,0.653575417,0.608367278,0.589281549,0.834855366,0.539293292,0.552642865,0.477962124,0.742514006,0.768379953,0.794776803,0.843371533,0.6805939,0.805764943,0.690001091,0.65489187,0.638468967,0.833387149,0.682456443,0.692037793,0.593675684,0.519827288,0.781472824,0.787156505,0.562772325,0.314777248,0.523676796,0.416264663,0.482862856,0.551374675,0.161289415,0.742535131,0.595013189,0.114930867,0.557686739,0.725918892,0.50127414,0.668264215,0.506996306,0.341408481,0.288155212,0.753723776,0.703382923,0.783374636,0.686385138,0.750438114,0.674537499,0.708598829,0.301626432,0.688021259,0.780332443,0.745869536,0.811773307,0.464151107,0.39843092,0.83499234,0.790232141,0.787686422,0.743228801,0.778822549,0.287657005,0.488964931,0.538337491,0.515531585,0.389867715,0.363540367,0.711891531,0.738252035,0.669788685,0.459622697,0.629136279,0.820258002,0.82772829,0.773181647,0.377683723,0.238523115,0.656615756,0.540291344,0.767113407,0.344444795,0.771438292,0.542820589,0.625629526,0.881837968,0.429471533,0.365417864,0.220467714
606,0.561024046,0.334631479,0.742225025,0.723888129,0.731461909,0.244366652,0.218235926,0.708509606,0.650732456,0.46374163,0.752246901,0.752620177,0.666868433,0.670168606,0.722654491,0.589218562,0.653361287,0.679668999,0.191037226,0.727681793,0.719087276,0.752493183,0.427252425,0.369376516,0.297243308,0.161672631,0.557223925,0.2740275,0.5350435,0.704357673,0.655691189,0.229714507,0.653108651,0.593221484,0.687555347,0.764682988,0.388540638,0.382259399,0.735459191,0.758545684,0.756842335,0.863326834,0.873961234,0.7409495,0.474046442,0.477869213,0.703464966,0.355778872,0.777683048,0.492093758,0.746796679,0.589733805,0.811586309,0.764702535,0.714546135,0.463373476,0.606235385,0.365036271,0.638102763,0.422305649,0.616657021,0.596653632,0.720396379,0.592830976,0.392160475,0.617789532,0.277717906,0.843890422,0.814318302,0.224540237,0.360719522,0.380421141,0.479679486,0.39418177,0.745081167,0.842105192,0.822409792,0.802213151,0.817136515,0.810161732,0.575458411,0.511139061,0.635013029,0.835632367,0.717826778,0.300699571,0.267368859,0.430433075,0.843616043,0.634683264,0.671223809,0.850284443,0.482898467,0.78528088,0.44555538,0.800255221,0.716586813,0.211029294,0.870659655,0.837839084,0.624737859
607,0.795345007,0.762204546,0.585799473,0.621388849,0.605968071,0.654391448,0.606150293,0.633548314,0.706091704,0.856061113,0.54196806,0.541819507,0.697685721,0.691802529,0.593444634,0.798064874,0.724503093,0.675499372,0.544705525,0.581276145,0.596115637,0.543222315,0.841137099,0.807374354,0.737288137,0.484715838,0.814742738,0.701820834,0.84004964,0.515684545,0.657631405,0.611688328,0.610795084,0.716358745,0.657965778,0.455909786,0.78806119,0.780395236,0.529678124,0.398808612,0.495832444,0.159553396,0.118747189,0.532480815,0.748401408,0.816586608,0.609641415,0.721229768,0.383534454,0.842585019,0.593876014,0.805141274,0.287251677,0.386427516,0.490575916,0.820234725,0.706215612,0.808664053,0.665583047,0.868747589,0.731732995,0.722865605,0.487207478,0.763759887,0.817835674,0.722967301,0.725747266,0.194657023,0.272086675,0.628128319,0.807186937,0.812641332,0.845031131,0.829556941,0.506926161,0.210101318,0.274593377,0.349525558,0.26992545,0.294611546,0.775837127,0.828076166,0.724190385,0.232625314,0.559115463,0.743133983,0.702963125,0.840846977,0.252437688,0.636077508,0.662031889,0.219286282,0.824785969,0.358567798,0.843051728,0.366802199,0.581265611,0.580612043,0.171352061,0.28695728,0.69978032
608,0.270568689,0.355922485,0.682009961,0.639957055,0.65988633,0.589294943,0.657212193,0.617676059,0.488890264,0.120865324,0.71839726,0.719565978,0.513012733,0.52491659,0.672400297,0.28837132,0.466084391,0.558212199,0.711099762,0.690353592,0.675093301,0.727750941,0.166724084,0.260974902,0.442016409,0.753971458,0.248122605,0.511940203,0.184491954,0.836750168,0.621509851,0.647366593,0.760620096,0.545132087,0.604527483,0.786865869,0.333764725,0.36063594,0.761672018,0.838942471,0.774601292,0.466637862,0.3678588,0.759039141,0.604819055,0.263876883,0.689378306,0.646611405,0.808730881,0.185749789,0.722389528,0.308679079,0.721458804,0.844927962,0.885795966,0.259779623,0.591631327,0.282976155,0.667875364,0.159275603,0.50099715,0.555144426,0.883518333,0.425772936,0.258141817,0.531931664,0.527748557,0.567710265,0.717637984,0.671886988,0.296617154,0.276680566,0.197849062,0.237470075,0.813837641,0.600090376,0.711213495,0.789863954,0.718268356,0.752200773,0.417342381,0.261060407,0.535195016,0.647501018,0.798365458,0.456885488,0.555527031,0.216069586,0.665539433,0.822405883,0.666583317,0.613109801,0.282761642,0.841206449,0.217122241,0.812544352,0.77790694,0.700658388,0.510077394,0.718263973,0.641197898
609,0.69818333,0.803392421,0.650804557,0.713486198,0.686503729,0.779158152,0.699723086,0.759992287,0.85152632,0.375207934,0.607495755,0.60358633,0.838656735,0.834346573,0.68920839,0.716798347,0.840467973,0.814965665,0.650982105,0.654906215,0.680099875,0.576064228,0.495698786,0.684558495,0.843530509,0.534698178,0.660146806,0.849226343,0.532520511,0.186327142,0.714442722,0.762243433,0.395280347,0.761656115,0.768080824,0.382163914,0.775735175,0.795000938,0.462616084,0.198052625,0.437105562,0.751014369,0.727314745,0.478257859,0.71721382,0.687257516,0.631042312,0.655535166,0.270274265,0.543651705,0.54601623,0.745893302,0.483473537,0.218467978,0.116437494,0.684639316,0.727844344,0.728435761,0.621045284,0.469685105,0.829623834,0.770163308,0.122148021,0.83676448,0.694617257,0.809332619,0.811406415,0.739642254,0.547221585,0.684860502,0.751818794,0.727331853,0.574418775,0.656815411,0.303457431,0.709085019,0.528756199,0.338208179,0.565816416,0.480792112,0.83468478,0.692197185,0.822431006,0.663116334,0.355252505,0.886919519,0.839355288,0.618574654,0.594632537,0.384519395,0.66660025,0.68097716,0.726802572,0.313287075,0.621239834,0.297215076,0.426004991,0.735080764,0.762872341,0.506374468,0.697378155
610,0.512070689,0.269336567,0.581186401,0.468182158,0.522066004,0.319184589,0.49957212,0.371992681,0.129191361,0.728121943,0.652879453,0.658261696,0.165285531,0.179286919,0.531074135,0.469545333,0.159441753,0.238944028,0.614614128,0.594098147,0.552533676,0.697576275,0.747738854,0.548794063,0.160013786,0.736449542,0.585291801,0.155472007,0.724087383,0.541019317,0.508651736,0.420852952,0.827114719,0.437249018,0.379228307,0.778904764,0.350852609,0.298812109,0.789780794,0.563249474,0.788763981,0.589217071,0.639082384,0.787777425,0.53898744,0.547548243,0.66268327,0.665529372,0.710894143,0.739185348,0.771257988,0.426740307,0.872629459,0.595547163,0.359099905,0.563549933,0.537938986,0.501182883,0.731899662,0.751928765,0.234631035,0.429975233,0.376920645,0.208076943,0.588995326,0.30456032,0.299446324,0.545587392,0.799013153,0.595175507,0.467453022,0.53879234,0.733952796,0.648511151,0.746770099,0.619989831,0.856663457,0.81301889,0.779919714,0.833925791,0.226368259,0.572068678,0.280393177,0.691015554,0.804111474,0.136075715,0.246968131,0.717094054,0.854938949,0.794348317,0.660992033,0.721339752,0.511671862,0.737868482,0.717565269,0.762606394,0.843487427,0.596976242,0.565253468,0.907316687,0.623452781
611,0.821202273,0.680268724,0.811576236,0.854887145,0.845401364,0.763486286,0.850070059,0.810887191,0.39848767,0.616218875,0.719249862,0.711653752,0.49076961,0.522770433,0.830724768,0.858539491,0.47939747,0.642845899,0.733824648,0.785208037,0.818846504,0.640128274,0.553386791,0.818173238,0.480737407,0.556067021,0.805180157,0.466110446,0.628209218,0.726806878,0.82187229,0.807273989,0.214503997,0.800582,0.81727401,0.365283903,0.806357958,0.749941511,0.371669817,0.705767501,0.373590236,0.723529908,0.665908685,0.385244881,0.783523823,0.845153608,0.675364037,0.623843603,0.540438788,0.563091176,0.419962446,0.868283366,0.127053734,0.671729052,0.725013735,0.829599341,0.781548476,0.833239933,0.495069654,0.60821831,0.643909816,0.819652363,0.734670982,0.597444231,0.760157965,0.747969197,0.741863933,0.771478247,0.338718192,0.773238454,0.837159324,0.798499433,0.565088212,0.701178552,0.444493118,0.701796228,0.188364285,0.355562991,0.407012144,0.23775032,0.638544197,0.824844688,0.720983668,0.600266876,0.314188741,0.416191654,0.662607959,0.577240319,0.273111691,0.350394558,0.674479703,0.564140461,0.865309187,0.466929025,0.581184628,0.489492943,0.216105861,0.748746476,0.786147884,0.135845515,0.730770845
612,0.198675709,0.529357122,0.245008612,0.117880973,0.147005294,0.37063995,0.132363363,0.243026628,0.73922867,0.653838779,0.468219726,0.484892661,0.744626131,0.729915128,0.190436443,0.120863183,0.754094407,0.607000959,0.44531135,0.321634901,0.230924632,0.618564799,0.72079538,0.234417471,0.754834922,0.720053943,0.282328962,0.750763228,0.656742563,0.597819914,0.228275688,0.273788416,0.601721574,0.310468548,0.243596114,0.795743306,0.295239631,0.444950357,0.777350212,0.664566513,0.780962816,0.536706177,0.642432798,0.785094229,0.369860631,0.196732961,0.592503803,0.714427038,0.79929392,0.736977831,0.810914744,0.150557723,0.392337914,0.749647943,0.639556906,0.245647535,0.39353306,0.220618087,0.834829542,0.73299697,0.637758971,0.259535807,0.637294805,0.715768181,0.440350265,0.437693179,0.452391086,0.441865188,0.784639057,0.404582674,0.217276468,0.347083708,0.758975291,0.573996912,0.876617168,0.609005351,0.545755848,0.777314091,0.828761571,0.65416397,0.688185877,0.283512906,0.514097251,0.767273726,0.780022925,0.753938928,0.6084377,0.773673135,0.683155664,0.815996454,0.648194207,0.792915031,0.175596196,0.899918044,0.774629616,0.828069073,0.620290901,0.511405799,0.409380205,0.413509554,0.546193444
613,0.566945467,0.846032577,0.643571983,0.366889354,0.441778824,0.799285767,0.406218615,0.647064522,0.588152486,0.687751694,0.845492258,0.844408202,0.561936595,0.593373156,0.547556825,0.375293636,0.525469727,0.781139163,0.842144871,0.763109063,0.628738757,0.758306683,0.589547089,0.636386216,0.531835089,0.591901224,0.708021802,0.570562488,0.675101893,0.684210553,0.627564415,0.702010979,0.675661053,0.739300469,0.65692525,0.294770638,0.722807441,0.82348281,0.361702878,0.613776264,0.350909072,0.772224042,0.660115483,0.349185821,0.794710145,0.556417351,0.770720471,0.528095868,0.317039084,0.538725497,0.277470355,0.448192175,0.741432739,0.49404665,0.67098083,0.653762615,0.807163071,0.617367882,0.216262153,0.503420153,0.744929805,0.690155914,0.693626752,0.58270364,0.835757649,0.869041292,0.8721205,0.817802687,0.350130615,0.833620932,0.615094976,0.79038563,0.477523421,0.789162866,0.14343624,0.724489493,0.733100129,0.374481276,0.240091433,0.641729068,0.628431268,0.719091641,0.863866513,0.435359622,0.423657514,0.613658726,0.820472991,0.431754124,0.567022006,0.318591502,0.694595139,0.379130589,0.520717055,0.131829758,0.434363344,0.274335196,0.724550882,0.828392729,0.836783858,0.754300072,0.815470728
614,0.698554414,0.146872649,0.591143716,0.722740269,0.745044229,0.264668654,0.740963853,0.592957123,0.682265193,0.526705231,0.142269905,0.146397251,0.705019713,0.674851134,0.713962094,0.728859809,0.733270937,0.334889124,0.157893234,0.373372887,0.62884591,0.390431559,0.684524182,0.621311116,0.737307031,0.684990383,0.491856477,0.718890502,0.575747789,0.65294492,0.640971057,0.514023492,0.681424203,0.427680137,0.602813172,0.744343508,0.46483596,0.227542081,0.803054443,0.732021813,0.797454638,0.413000482,0.653265827,0.790942581,0.304160871,0.708119966,0.386370089,0.811371687,0.758494462,0.762131748,0.713783152,0.752357682,0.616372838,0.797283624,0.643013784,0.601459968,0.283502909,0.672721367,0.609348538,0.82241656,0.464546784,0.571536172,0.591245043,0.740008432,0.212490928,0.148971915,0.139425257,0.276130919,0.817550867,0.22274732,0.692886841,0.335260135,0.818492701,0.367875181,0.435586672,0.550335847,0.629781633,0.842314364,0.664999877,0.734494567,0.70846891,0.504188592,0.172015007,0.845186767,0.829201622,0.751434714,0.330834901,0.839336736,0.873383307,0.764711008,0.610846527,0.8222519,0.759552366,0.40327637,0.843452418,0.715931681,0.56309277,0.276105369,0.234602646,0.625239106,0.320103772
615,0.625241911,0.439205528,0.806114645,0.623590999,0.579652213,0.689412293,0.585399617,0.795941782,0.653021707,0.838013112,0.434902916,0.445381697,0.627685466,0.677541063,0.62310167,0.618396662,0.57529772,0.772653385,0.475185902,0.815632408,0.757832916,0.823105237,0.662361329,0.764180691,0.555458562,0.658905269,0.865658644,0.569372075,0.787848249,0.607362972,0.734490445,0.850241412,0.563031914,0.86474957,0.776191603,0.456667715,0.875097704,0.628944937,0.283547088,0.476559552,0.304110027,0.802638058,0.641954022,0.316774309,0.75969121,0.680480011,0.821489465,0.278591945,0.399474679,0.464941708,0.510705381,0.599796433,0.706904997,0.349151302,0.666902956,0.822703492,0.731092721,0.690137113,0.684362618,0.257123111,0.843507817,0.803983253,0.754795785,0.515539634,0.606333797,0.450096398,0.426764112,0.71360157,0.31164232,0.627849195,0.641784216,0.805388017,0.285431958,0.812334091,0.75684408,0.790884723,0.704565535,0.255428186,0.651549783,0.506103264,0.582205342,0.88466516,0.510330731,0.202201384,0.245823694,0.476703314,0.763584897,0.220174195,0.212393138,0.410036644,0.747548007,0.27005917,0.561064519,0.750164456,0.214850424,0.539496353,0.795598926,0.718595034,0.658349749,0.758092564,0.775264588
